,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_util,total_acc,initial_list_status,application_type,RESULT
5950,74583321,79960089,20000,20000,20000.0,1,9.75,422.48,B,7,Incident Manager,1,2,110000.0,Verified,6,0,https://lendingclub.com/browse/loanDetail.action?loan_id=74583321,,credit_card,Credit card refinancing,774xx,TX,11.1,1,7-May,2,12,0,61.0,15,1,INDIVIDUAL,RIGHT
5951,5764153,7195909,4500,4500,4500.0,0,15.88,157.94,C,13,US Airways,7,2,40000.0,Not Verified,38,0,https://lendingclub.com/browse/loanDetail.action?loan_id=5764153,,credit_card,Credit card refinancing,173xx,PA,14.45,0,1-Mar,3,10,1,74.3,34,0,INDIVIDUAL,RIGHT
5952,59173130,63070956,14125,14125,14125.0,1,19.19,367.89,E,22,Inspector,1,2,41600.0,Not Verified,13,1,https://lendingclub.com/browse/loanDetail.action?loan_id=59173130,,debt_consolidation,Debt consolidation,571xx,SD,38.17,0,3-Jan,0,11,0,81.1,29,1,INDIVIDUAL,WRONG
5953,8654671,7862935,13250,13250,13250.0,0,17.1,472.98,C,14,,-1,0,36800.0,Verified,34,0,https://lendingclub.com/browse/loanDetail.action?loan_id=8654671,Borrower added on 10/31/13 > credit card refinancing<br>,credit_card,credit card refinance,113xx,NY,23.03,0,2-Nov,3,12,0,35.4,20,0,INDIVIDUAL,WRONG
5954,20040054,22302620,7000,7000,7000.0,0,20.99,263.64,E,23,Manager,10,0,65000.0,Source Verified,26,0,https://lendingclub.com/browse/loanDetail.action?loan_id=20040054,,other,Other,010xx,MA,19.66,0,Aug-99,0,17,0,45.4,28,0,INDIVIDUAL,RIGHT
5955,29734972,32268179,10000,10000,10000.0,0,7.12,309.61,A,2,Beverage manager,2,1,45000.0,Not Verified,23,0,https://lendingclub.com/browse/loanDetail.action?loan_id=29734972,,car,Car financing,891xx,NV,10.9,0,Nov-93,0,5,1,63.4,11,1,INDIVIDUAL,RIGHT
5956,35823644,38519097,1750,1750,1750.0,0,19.24,64.13,E,21,Sales Associate,1,0,11000.0,Not Verified,22,0,https://lendingclub.com/browse/loanDetail.action?loan_id=35823644,,debt_consolidation,Debt consolidation,967xx,HI,6.09,0,8-Aug,0,14,0,30.8,26,0,INDIVIDUAL,WRONG
5957,53030921,56530667,16800,16800,16800.0,1,9.99,356.8,B,7,Registered Nurse,2,0,40000.0,Source Verified,14,0,https://lendingclub.com/browse/loanDetail.action?loan_id=53030921,,debt_consolidation,Debt consolidation,480xx,MI,28.3,0,5-Jul,0,15,0,69.9,23,1,INDIVIDUAL,RIGHT
5958,34313582,36976955,8000,8000,8000.0,0,11.99,265.41,B,9,Estate Planner,8,2,40000.0,Not Verified,22,0,https://lendingclub.com/browse/loanDetail.action?loan_id=34313582,,debt_consolidation,Debt consolidation,152xx,PA,35.88,2,2-Jun,0,14,0,39.5,28,1,INDIVIDUAL,RIGHT
5959,14208272,16260673,9500,9500,9500.0,0,16.59,336.42,D,15,Mail Processing Clerk,10,2,73000.0,Not Verified,29,0,https://lendingclub.com/browse/loanDetail.action?loan_id=14208272,,credit_card,Credit card refinancing,232xx,VA,26.24,0,Jun-99,0,15,0,64.8,39,1,INDIVIDUAL,RIGHT
5960,5335306,6687505,15000,15000,14950.0,1,8.9,310.71,A,4,hallmark management services,1,2,53000.0,Verified,40,0,https://lendingclub.com/browse/loanDetail.action?loan_id=5335306,Borrower added on 05/19/13 > want to lower monthly payments to get ready for arrival of first child.<br>,debt_consolidation,debt consolidate,142xx,NY,16.24,0,Nov-97,0,15,0,37.7,35,0,INDIVIDUAL,WRONG
5961,42383138,45349851,16800,16800,16800.0,0,9.17,535.19,B,6,Office Manager,10,0,45000.0,Not Verified,18,0,https://lendingclub.com/browse/loanDetail.action?loan_id=42383138,,debt_consolidation,Debt consolidation,070xx,NJ,27.69,0,Jun-00,1,13,0,41.6,22,1,INDIVIDUAL,RIGHT
5962,31637327,34190507,9000,9000,9000.0,0,13.35,304.45,C,11,Teacher,10,1,63000.0,Not Verified,23,0,https://lendingclub.com/browse/loanDetail.action?loan_id=31637327,,debt_consolidation,Debt consolidation,785xx,TX,39.7,0,Sep-81,0,8,0,74.5,25,0,INDIVIDUAL,RIGHT
5963,85300838,91404573,5000,5000,5000.0,0,5.32,150.69,A,0,Bank Secrecy Analyst,1,0,60000.0,Source Verified,2,0,https://lendingclub.com/browse/loanDetail.action?loan_id=85300838,,debt_consolidation,Debt consolidation,070xx,NJ,19.78,0,1-Nov,0,20,0,7.5,32,0,INDIVIDUAL,RIGHT
5964,84054199,90062010,2500,2500,2500.0,0,9.49,80.18,B,6,Outpatient Therapist,1,0,36000.0,Source Verified,2,0,https://lendingclub.com/browse/loanDetail.action?loan_id=84054199,,credit_card,Credit card refinancing,275xx,NC,29.51,1,6-Aug,0,10,0,8.1,47,0,INDIVIDUAL,RIGHT
5965,63455460,67798202,15725,15725,15725.0,0,12.69,527.46,C,11,,-1,2,34200.0,Verified,11,0,https://lendingclub.com/browse/loanDetail.action?loan_id=63455460,,credit_card,Credit card refinancing,731xx,OK,28.16,2,Apr-97,1,9,0,71.8,12,1,INDIVIDUAL,RIGHT
5966,79551789,85246522,2500,2500,2500.0,0,9.16,79.48,B,6,Inside Sales Rep,1,0,48000.0,Source Verified,3,0,https://lendingclub.com/browse/loanDetail.action?loan_id=79551789,,other,Other,750xx,TX,3.66,0,12-May,0,6,0,15.2,6,0,INDIVIDUAL,RIGHT
5967,23845010,26217724,25000,25000,25000.0,0,9.17,796.98,B,5,"Executive Director, Major Planned Giving",2,1,106000.0,Source Verified,25,0,https://lendingclub.com/browse/loanDetail.action?loan_id=23845010,,credit_card,Credit card refinancing,152xx,PA,11.43,0,Nov-85,0,15,0,56.9,31,0,INDIVIDUAL,RIGHT
5968,9295196,11127316,10000,10000,10000.0,0,8.9,317.93,A,4,owener,4,2,65000.0,Verified,33,0,https://lendingclub.com/browse/loanDetail.action?loan_id=9295196,,credit_card,pay off credit cards,993xx,WA,14.26,0,Dec-91,1,11,1,72.4,24,1,INDIVIDUAL,RIGHT
5969,68578688,73468574,10800,10800,10800.0,1,13.44,248.36,C,12,AML Analyst,1,0,65000.0,Source Verified,8,0,https://lendingclub.com/browse/loanDetail.action?loan_id=68578688,,credit_card,Credit card refinancing,336xx,FL,23.93,0,7-Jun,0,30,0,66.0,52,1,INDIVIDUAL,RIGHT
5970,80748566,86463298,5000,5000,5000.0,0,19.99,185.74,D,19,billing clerk,1,0,16800.0,Source Verified,4,0,https://lendingclub.com/browse/loanDetail.action?loan_id=80748566,,debt_consolidation,Debt consolidation,130xx,NY,28.44,0,4-Mar,2,4,1,29.7,7,0,INDIVIDUAL,RIGHT
5971,56041997,59703827,10000,10000,10000.0,0,9.17,318.68,B,6,Field Technician,10,0,54500.0,Source Verified,14,0,https://lendingclub.com/browse/loanDetail.action?loan_id=56041997,,credit_card,Credit card refinancing,750xx,TX,9.18,0,Jan-92,0,8,1,74.1,26,0,INDIVIDUAL,RIGHT
5972,35968214,38669732,25000,25000,25000.0,1,14.31,586.1,C,13,Elevator Mechanic,10,2,120000.0,Source Verified,22,0,https://lendingclub.com/browse/loanDetail.action?loan_id=35968214,,debt_consolidation,Debt consolidation,241xx,VA,14.47,2,May-97,0,13,0,56.1,31,1,INDIVIDUAL,RIGHT
5973,87012159,93264872,6000,6000,6000.0,0,5.32,180.39,A,0,Graphics Designer,1,2,53000.0,Source Verified,1,0,https://lendingclub.com/browse/loanDetail.action?loan_id=87012159,,credit_card,Credit card refinancing,391xx,MS,19.96,0,Nov-88,1,10,0,65.4,31,1,INDIVIDUAL,RIGHT
5974,3007679,3640183,10000,10000,10000.0,0,17.77,360.53,D,15,wawa,2,0,54000.0,Not Verified,44,0,https://lendingclub.com/browse/loanDetail.action?loan_id=3007679,"Borrower added on 01/04/13 > We are looking to pay off outstanding loans, an old care repair bill and student loan, both of which have high interest rates.   By combining them under one monthly payment with a lower rate we want to clear our debts and look to buy a home in the next 12 months.<br>",debt_consolidation,Debt consolidation,216xx,MD,19.09,0,4-Aug,1,9,0,65.5,24,0,INDIVIDUAL,WRONG
5975,77318396,82898182,20000,20000,20000.0,0,7.39,620.83,A,3,Senior Program Manager,9,2,169982.0,Source Verified,4,0,https://lendingclub.com/browse/loanDetail.action?loan_id=77318396,,credit_card,Credit card refinancing,980xx,WA,15.12,0,12-Sep,0,15,0,44.6,16,1,INDIVIDUAL,RIGHT
5976,64200492,68670213,15000,15000,15000.0,0,7.26,465.03,A,3,Financial Aid Advisor,1,2,51600.0,Not Verified,10,0,https://lendingclub.com/browse/loanDetail.action?loan_id=64200492,,debt_consolidation,Debt consolidation,230xx,VA,21.94,0,5-Sep,0,7,0,55.4,36,0,INDIVIDUAL,RIGHT
5977,59572526,63506292,12000,12000,12000.0,1,13.99,279.3,C,13,,1,1,45000.0,Not Verified,12,0,https://lendingclub.com/browse/loanDetail.action?loan_id=59572526,,credit_card,Credit card refinancing,724xx,AR,26.92,0,2-Mar,0,9,0,68.6,20,1,INDIVIDUAL,RIGHT
5978,59553522,63487321,13250,13250,13225.0,0,16.55,469.26,D,16,plant supervisor,10,1,60000.0,Source Verified,12,1,https://lendingclub.com/browse/loanDetail.action?loan_id=59553522,,debt_consolidation,Debt consolidation,986xx,WA,14.37,0,6-Jan,1,7,0,95.5,13,0,INDIVIDUAL,WRONG
5979,88605525,94947298,1000,1000,1000.0,0,16.99,35.49,D,15,Pharmacy,10,0,42000.0,Source Verified,1,0,https://lendingclub.com/browse/loanDetail.action?loan_id=88605525,,major_purchase,Major purchase,983xx,WA,29.43,0,1-Mar,0,11,0,43.7,16,1,INDIVIDUAL,RIGHT
5980,48736263,51985052,3000,3000,3000.0,0,14.65,103.71,C,14,CNA,1,0,22000.0,Not Verified,16,0,https://lendingclub.com/browse/loanDetail.action?loan_id=48736263,,debt_consolidation,Debt consolidation,196xx,PA,13.57,0,11-Jan,0,12,0,24.4,13,1,INDIVIDUAL,WRONG
5981,49188653,52497389,9000,9000,9000.0,0,6.89,277.3,A,2,Adjunct Faculty,4,0,60000.0,Not Verified,16,0,https://lendingclub.com/browse/loanDetail.action?loan_id=49188653,,major_purchase,Major purchase,079xx,NJ,7.83,0,Mar-85,0,14,0,40.9,36,0,INDIVIDUAL,RIGHT
5982,65713379,70346145,9225,9225,9225.0,0,12.59,309.1,C,11,Customer fulfillment,5,1,21000.0,Source Verified,10,0,https://lendingclub.com/browse/loanDetail.action?loan_id=65713379,,debt_consolidation,Debt consolidation,615xx,IL,26.38,0,1-Feb,0,7,0,63.1,15,1,INDIVIDUAL,RIGHT
5983,58624386,62465167,35000,35000,35000.0,1,14.65,826.03,C,14,Communications Director,1,2,95000.0,Verified,12,0,https://lendingclub.com/browse/loanDetail.action?loan_id=58624386,,debt_consolidation,Debt consolidation,254xx,WV,21.25,0,3-Aug,0,15,0,90.9,26,1,INDIVIDUAL,WRONG
5984,63289802,67531645,12000,12000,12000.0,0,10.99,392.88,B,8,Teacher,10,2,75600.0,Source Verified,11,0,https://lendingclub.com/browse/loanDetail.action?loan_id=63289802,,debt_consolidation,Debt consolidation,748xx,OK,16.0,0,Mar-76,0,12,1,76.7,38,1,INDIVIDUAL,RIGHT
5985,32330191,34943556,2400,2400,2400.0,0,18.24,86.95,D,19,,-1,2,62340.0,Verified,23,0,https://lendingclub.com/browse/loanDetail.action?loan_id=32330191,,vacation,Vacation,327xx,FL,21.46,0,Jun-96,4,12,1,66.0,51,0,INDIVIDUAL,RIGHT
5986,65363080,69949827,11550,11550,11550.0,0,18.49,420.12,E,21,truck driver,3,2,42000.0,Verified,10,0,https://lendingclub.com/browse/loanDetail.action?loan_id=65363080,,debt_consolidation,Debt consolidation,347xx,FL,36.39,0,Aug-92,2,10,0,35.0,15,1,INDIVIDUAL,WRONG
5987,88565434,94907215,24000,24000,24000.0,1,28.88,760.08,G,31,Feeder driver,10,2,120000.0,Source Verified,1,0,https://lendingclub.com/browse/loanDetail.action?loan_id=88565434,,debt_consolidation,Debt consolidation,853xx,AZ,4.8,0,Sep-82,2,7,0,72.2,15,1,INDIVIDUAL,WRONG
5988,65752543,70385302,10000,10000,10000.0,0,8.38,314.85,B,5,Foreman,10,2,93450.0,Source Verified,9,0,https://lendingclub.com/browse/loanDetail.action?loan_id=65752543,,debt_consolidation,Debt consolidation,538xx,WI,16.5,1,Apr-88,0,11,0,35.8,23,1,INDIVIDUAL,RIGHT
5989,21650700,23973657,16750,16750,16750.0,0,13.35,567.62,C,11,Policy Service Coordinator,9,2,40000.0,Source Verified,26,0,https://lendingclub.com/browse/loanDetail.action?loan_id=21650700,,debt_consolidation,Debt consolidation,450xx,OH,12.52,0,Aug-00,1,18,0,43.4,26,0,INDIVIDUAL,WRONG
5990,70801602,75891325,25500,25500,25500.0,0,12.99,858.85,C,11,sales rep,1,2,125000.0,Verified,7,0,https://lendingclub.com/browse/loanDetail.action?loan_id=70801602,,debt_consolidation,Debt consolidation,488xx,MI,14.9,0,6-Feb,0,9,1,69.5,15,1,INDIVIDUAL,RIGHT
5991,44846075,47923840,15000,15000,15000.0,1,14.65,353.92,C,14,Dietary manager,5,2,63000.0,Source Verified,17,0,https://lendingclub.com/browse/loanDetail.action?loan_id=44846075,,debt_consolidation,Debt consolidation,920xx,CA,24.36,0,1-Nov,1,11,0,56.9,15,1,INDIVIDUAL,RIGHT
5992,2375628,2837847,16750,16750,16725.0,0,13.11,565.31,B,8,Volusia County Government,10,0,43900.0,Not Verified,45,0,https://lendingclub.com/browse/loanDetail.action?loan_id=2375628,Borrower added on 12/05/12 > I would like to purchase a residential lot for the purpose of future home development.<br>,major_purchase,property purchase,327xx,FL,25.94,3,Jun-99,1,13,0,73.2,28,0,INDIVIDUAL,WRONG
5993,535408,691830,10000,10000,9967.94872,0,15.58,349.28,D,17,R.G. Niederhoffer Capital Management,3,0,65000.0,Source Verified,75,1,https://lendingclub.com/browse/loanDetail.action?loan_id=535408,,debt_consolidation,Paying off credit cards,100xx,NY,9.5,0,Jul-89,1,8,0,30.8,12,0,INDIVIDUAL,WRONG
5994,16270852,18373401,10000,10000,10000.0,0,6.03,304.44,A,0,Designer/Drafter,7,2,54000.0,Not Verified,28,0,https://lendingclub.com/browse/loanDetail.action?loan_id=16270852,,debt_consolidation,Debt consolidation,141xx,NY,15.26,0,Nov-97,0,11,0,26.6,29,0,INDIVIDUAL,RIGHT
5995,2368154,2830600,6800,6800,6800.0,0,12.12,226.25,B,7,United State Postal Service,10,2,56000.0,Not Verified,45,0,https://lendingclub.com/browse/loanDetail.action?loan_id=2368154,Borrower added on 12/07/12 > To pay off three large credit cards debt with high interest and keep some for Christmas shopping.<br>,credit_card,Personal Payoff Loan,983xx,WA,6.63,1,Aug-86,0,9,0,75.7,36,0,INDIVIDUAL,RIGHT
5996,73385966,78694678,9500,9500,9500.0,0,10.75,309.7,B,8,Press Operator,10,0,35000.0,Not Verified,6,0,https://lendingclub.com/browse/loanDetail.action?loan_id=73385966,,credit_card,,650xx,MO,8.01,0,5-Mar,0,10,0,52.1,11,1,INDIVIDUAL,RIGHT
5997,60236128,64212872,10000,10000,10000.0,0,7.89,313.04,A,4,Wherehouse specialist,10,2,50000.0,Not Verified,12,0,https://lendingclub.com/browse/loanDetail.action?loan_id=60236128,,debt_consolidation,Debt consolidation,925xx,CA,30.86,0,May-99,0,12,0,21.8,21,1,INDIVIDUAL,RIGHT
5998,51847145,55276877,19025,19025,19025.0,1,19.19,495.17,E,22,Fleet manager,6,2,56000.0,Not Verified,15,0,https://lendingclub.com/browse/loanDetail.action?loan_id=51847145,,debt_consolidation,Debt consolidation,840xx,UT,15.26,0,Aug-99,2,9,2,90.1,47,1,INDIVIDUAL,RIGHT
5999,54167397,57708118,15000,15000,15000.0,1,19.99,397.5,E,23,Principal Attorney,1,0,40000.0,Source Verified,14,0,https://lendingclub.com/browse/loanDetail.action?loan_id=54167397,,debt_consolidation,Debt consolidation,231xx,VA,22.15,0,9-Jan,0,12,0,36.7,45,0,INDIVIDUAL,WRONG
6000,85725809,91844659,6000,6000,6000.0,0,11.49,197.67,B,9,President,2,1,40000.0,Source Verified,2,0,https://lendingclub.com/browse/loanDetail.action?loan_id=85725809,,debt_consolidation,Debt consolidation,077xx,NJ,18.11,0,6-Apr,1,12,0,101.2,20,0,INDIVIDUAL,RIGHT
6001,85217433,91310159,11200,11200,11200.0,0,9.49,358.56,B,6,X Ray Technologist,10,1,40000.0,Source Verified,2,0,https://lendingclub.com/browse/loanDetail.action?loan_id=85217433,,debt_consolidation,Debt consolidation,286xx,NC,18.16,0,Aug-93,0,8,0,59.7,19,1,INDIVIDUAL,RIGHT
6002,81651189,87461903,12000,12000,12000.0,0,7.99,376.15,A,3,manager,3,2,80000.0,Verified,3,0,https://lendingclub.com/browse/loanDetail.action?loan_id=81651189,,home_improvement,Home improvement,894xx,NV,13.26,0,1-Aug,1,10,0,32.7,25,0,INDIVIDUAL,RIGHT
6003,85718047,91836951,6000,6000,6000.0,0,15.59,209.58,C,14,Parts salesman,3,0,47000.0,Source Verified,1,0,https://lendingclub.com/browse/loanDetail.action?loan_id=85718047,,debt_consolidation,Debt consolidation,305xx,GA,7.35,0,9-Sep,1,6,0,77.8,12,1,INDIVIDUAL,RIGHT
6004,55400333,59002052,15000,15000,15000.0,1,19.99,397.28,E,23,Premium Auditor,5,2,86000.0,Source Verified,13,0,https://lendingclub.com/browse/loanDetail.action?loan_id=55400333,,home_improvement,Home improvement,331xx,FL,20.45,0,Dec-90,1,9,0,74.2,27,1,INDIVIDUAL,RIGHT
6005,23502991,25855946,11500,11500,11500.0,0,6.03,350.46,A,0,Computer Maintenance Tech,10,2,50000.0,Not Verified,25,0,https://lendingclub.com/browse/loanDetail.action?loan_id=23502991,,credit_card,Credit card refinancing,850xx,AZ,15.71,0,6-Jun,0,9,0,25.6,15,0,INDIVIDUAL,RIGHT
6006,15319749,17392201,6000,6000,6000.0,0,14.16,205.54,C,11,sales,10,0,55000.0,Verified,29,0,https://lendingclub.com/browse/loanDetail.action?loan_id=15319749,,debt_consolidation,Debt consolidation,917xx,CA,22.17,0,6-Nov,0,21,0,50.6,27,1,INDIVIDUAL,RIGHT
6007,20139365,22401994,7800,7800,7800.0,1,13.35,178.79,C,11,mascot coordinator,6,2,40000.0,Not Verified,26,0,https://lendingclub.com/browse/loanDetail.action?loan_id=20139365,,debt_consolidation,Debt consolidation,958xx,CA,6.99,0,6-Mar,0,5,0,31.7,9,0,INDIVIDUAL,WRONG
6008,5804876,7257030,4950,4950,4950.0,0,15.22,172.63,C,12,Oceanside at the Pier,1,0,30000.0,Not Verified,38,0,https://lendingclub.com/browse/loanDetail.action?loan_id=5804876,,credit_card,Freedom,028xx,RI,8.29,0,1-Oct,2,6,0,37.0,12,0,INDIVIDUAL,RIGHT
6009,18494916,20657594,35000,35000,35000.0,1,16.29,856.59,D,16,Director of Transportation,1,2,94000.0,Verified,27,0,https://lendingclub.com/browse/loanDetail.action?loan_id=18494916,,debt_consolidation,Debt consolidation,640xx,MO,24.47,0,Feb-85,0,10,0,80.4,23,0,INDIVIDUAL,RIGHT
6010,58070174,61873886,8525,8525,8525.0,0,11.53,281.24,B,9,Helpdesk Analyst,4,2,55200.0,Verified,13,0,https://lendingclub.com/browse/loanDetail.action?loan_id=58070174,,debt_consolidation,Debt consolidation,801xx,CO,14.19,0,Feb-89,0,8,1,62.0,16,0,INDIVIDUAL,RIGHT
6011,3095442,3767696,8000,8000,8000.0,0,7.62,249.39,A,2,City of Fresno,10,2,69684.0,Not Verified,44,0,https://lendingclub.com/browse/loanDetail.action?loan_id=3095442,,debt_consolidation,Debt Consolidation Loan,937xx,CA,4.85,0,Jun-89,0,8,0,31.4,21,1,INDIVIDUAL,RIGHT
6012,771900,973724,4950,4950,4950.0,0,10.99,161.85,B,7,Northern Riverview,10,2,75000.0,Verified,63,0,https://lendingclub.com/browse/loanDetail.action?loan_id=771900,,home_improvement,Home improvement,109xx,NY,23.86,2,Jul-93,0,13,0,28.5,45,0,INDIVIDUAL,RIGHT
6013,84022621,90030383,8000,8000,8000.0,0,11.49,263.87,B,9,A/C Dept Manager,10,0,65000.0,Not Verified,2,0,https://lendingclub.com/browse/loanDetail.action?loan_id=84022621,,debt_consolidation,Debt consolidation,756xx,TX,8.75,0,Feb-00,0,8,0,78.5,13,1,INDIVIDUAL,RIGHT
6014,79041610,84712342,8000,8000,8000.0,0,11.99,265.7,C,10,Teacher,10,2,40000.0,Source Verified,4,0,https://lendingclub.com/browse/loanDetail.action?loan_id=79041610,,debt_consolidation,Debt consolidation,242xx,VA,16.27,0,Sep-00,0,10,0,64.4,15,1,INDIVIDUAL,RIGHT
6015,70923936,76015712,8000,8000,8000.0,0,11.47,263.41,B,9,Administrative assistant to the Superint,1,1,29000.0,Verified,7,0,https://lendingclub.com/browse/loanDetail.action?loan_id=70923936,,debt_consolidation,Debt consolidation,746xx,OK,24.92,1,2-Jun,0,15,0,38.1,20,1,INDIVIDUAL,RIGHT
6016,4806175,6068402,19200,19200,19200.0,1,24.89,562.29,G,32,WilmerHale,1,0,87500.0,Verified,40,0,https://lendingclub.com/browse/loanDetail.action?loan_id=4806175,"Borrower added on 04/30/13 > I'm very grateful to have found this resource.  I have received mailings for several years now but have never acted upon them.  I'm glad I did.  This is going to truly help me consolidate my debt and pay it off in 6 years versus 10 or more.  I'm hoping to even pay this off sooner!  Thank you!<br><br>  Borrower added on 05/01/13 > Thanks for the funding to date.  I'm very thankful.  This is going to be a huge help in getting me financially sound and on my road to actually being savvy with my finances.  I will actually be able to save money towards a real estate investment.  Kind regards!<br><br>  Borrower added on 05/01/13 > One more thing to add to my loan description....  While I know that this comes at a high interest rate, I think the resources is amazing and I'm happy that it is beneficial to both parties.  It's one of the very few options I have right now.  My bills are always paid and this will be no different.<br>",debt_consolidation,Debt consolidation,021xx,MA,20.54,0,Dec-99,3,12,0,91.2,29,0,INDIVIDUAL,WRONG
6017,1554870,1821326,17500,17500,17500.0,1,19.05,454.3,D,18,Dept of Veterans Affairs,2,2,45000.0,Verified,47,1,https://lendingclub.com/browse/loanDetail.action?loan_id=1554870,Borrower added on 09/20/12 > loan consolidation and new roof.<br>,debt_consolidation,Debt consolidation,554xx,MN,29.92,1,Feb-95,0,11,0,49.2,26,0,INDIVIDUAL,RIGHT
6018,12926683,14958877,29050,29050,29050.0,1,18.92,751.92,D,18,Superintendent,10,0,72800.0,Source Verified,30,1,https://lendingclub.com/browse/loanDetail.action?loan_id=12926683,,credit_card,Credit card refinancing,930xx,CA,15.91,0,3-Mar,0,8,0,85.1,24,1,INDIVIDUAL,RIGHT
6019,70782792,75856597,5500,5500,5500.0,0,10.75,179.35,B,8,Project Manager,2,2,150000.0,Source Verified,7,0,https://lendingclub.com/browse/loanDetail.action?loan_id=70782792,,house,Home buying,805xx,CO,11.7,0,Mar-99,1,12,0,25.1,25,0,INDIVIDUAL,RIGHT
6020,32379086,34992320,16800,16800,16800.0,1,14.99,399.02,C,14,,-1,1,42000.0,Verified,23,1,https://lendingclub.com/browse/loanDetail.action?loan_id=32379086,,debt_consolidation,Debt consolidation,347xx,FL,28.06,0,Jun-98,1,10,1,35.7,43,1,INDIVIDUAL,WRONG
6021,1020138,1248900,7500,7500,7500.0,0,6.62,230.34,A,1,Accurate Controls,7,0,49000.0,Source Verified,58,0,https://lendingclub.com/browse/loanDetail.action?loan_id=1020138,,other,"Car,Credit,Etc",549xx,WI,12.2,0,3-Jul,1,10,0,10.0,24,0,INDIVIDUAL,RIGHT
6022,62186403,66383156,7500,7500,7500.0,0,9.99,241.74,B,7,Supervisor - Corrections,8,0,55000.0,Not Verified,11,0,https://lendingclub.com/browse/loanDetail.action?loan_id=62186403,,credit_card,Credit card refinancing,983xx,WA,20.52,0,6-Mar,0,10,0,33.3,21,1,INDIVIDUAL,RIGHT
